chrom	length	bases	mean	min	max
SCAF_1	5574741	243915092	43.75	0	3029
SCAF_1_region	5574741	243915092	43.75	0	3029
SCAF_2	4079479	185316866	45.43	0	2642
SCAF_2_region	4079479	185316866	45.43	0	2642
SCAF_3	3666439	179940329	49.08	0	5222
SCAF_3_region	3666439	179940329	49.08	0	5222
SCAF_4	2601389	139231156	53.52	0	2907
SCAF_4_region	2601389	139231156	53.52	0	2907
SCAF_5	2032088	92299022	45.42	0	6944
SCAF_5_region	2032088	92299022	45.42	0	6944
SCAF_6	1976889	98277152	49.71	0	3198
SCAF_6_region	1976889	98277152	49.71	0	3198
SCAF_7	1932263	87744650	45.41	0	3232
SCAF_7_region	1932263	87744650	45.41	0	3232
SCAF_8	1669080	67270872	40.30	0	1782
SCAF_8_region	1669080	67270872	40.30	0	1782
SCAF_9	1646134	76436151	46.43	0	3085
SCAF_9_region	1646134	76436151	46.43	0	3085
SCAF_10	1570817	69256309	44.09	0	1477
SCAF_10_region	1570817	69256309	44.09	0	1477
SCAF_11	1437752	66862551	46.50	0	637
SCAF_11_region	1437752	66862551	46.50	0	637
SCAF_12	978195	54853274	56.08	0	96342
SCAF_12_region	978195	54853274	56.08	0	96342
SCAF_13	598471	14169033	23.68	0	3547
SCAF_13_region	598471	14169033	23.68	0	3547
SCAF_14	247525	123554839	499.16	0	6679
SCAF_14_region	247525	123554839	499.16	0	6679
SCAF_15	224905	5631473	25.04	0	134
SCAF_15_region	224905	5631473	25.04	0	134
SCAF_16	181804	5447065	29.96	0	5746
SCAF_16_region	181804	5447065	29.96	0	5746
SCAF_17	176395	4523950	25.65	0	125
SCAF_17_region	176395	4523950	25.65	0	125
SCAF_18	160122	2124493	13.27	0	152
SCAF_18_region	160122	2124493	13.27	0	152
SCAF_19	139354	769451	5.52	0	121
SCAF_19_region	139354	769451	5.52	0	121
SCAF_20	131876	3580895	27.15	0	159
SCAF_20_region	131876	3580895	27.15	0	159
SCAF_21	130124	3283142	25.23	0	230
SCAF_21_region	130124	3283142	25.23	0	230
SCAF_22	121580	3898904	32.07	0	108
SCAF_22_region	121580	3898904	32.07	0	108
SCAF_23	117381	2925733	24.93	0	119
SCAF_23_region	117381	2925733	24.93	0	119
SCAF_24	115879	3572245	30.83	0	108
SCAF_24_region	115879	3572245	30.83	0	108
SCAF_25	115495	2761249	23.91	0	210
SCAF_25_region	115495	2761249	23.91	0	210
SCAF_26	113072	3166477	28.00	0	143
SCAF_26_region	113072	3166477	28.00	0	143
SCAF_27	110609	3543786	32.04	0	3335
SCAF_27_region	110609	3543786	32.04	0	3335
SCAF_28	109542	1058044	9.66	0	177
SCAF_28_region	109542	1058044	9.66	0	177
SCAF_29	108319	4261198	39.34	0	882
SCAF_29_region	108319	4261198	39.34	0	882
SCAF_30	107902	532952	4.94	0	551
SCAF_30_region	107902	532952	4.94	0	551
SCAF_31	106626	316351	2.97	0	285
SCAF_31_region	106626	316351	2.97	0	285
SCAF_32	102192	407399	3.99	0	690
SCAF_32_region	102192	407399	3.99	0	690
SCAF_33	98221	3270610	33.30	0	77
SCAF_33_region	98221	3270610	33.30	0	77
SCAF_34	97882	3355552	34.28	0	97
SCAF_34_region	97882	3355552	34.28	0	97
SCAF_35	95705	685761	7.17	0	1393
SCAF_35_region	95705	685761	7.17	0	1393
SCAF_36	94431	1922677	20.36	0	77
SCAF_36_region	94431	1922677	20.36	0	77
SCAF_37	92851	1551265	16.71	0	204
SCAF_37_region	92851	1551265	16.71	0	204
SCAF_38	89142	2312676	25.94	0	225
SCAF_38_region	89142	2312676	25.94	0	225
SCAF_39	88257	1970491	22.33	0	70
SCAF_39_region	88257	1970491	22.33	0	70
SCAF_40	85354	2373484	27.81	0	190
SCAF_40_region	85354	2373484	27.81	0	190
SCAF_41	82239	2250223	27.36	0	85
SCAF_41_region	82239	2250223	27.36	0	85
SCAF_42	77162	1952765	25.31	0	89
SCAF_42_region	77162	1952765	25.31	0	89
SCAF_43	76714	2377090	30.99	0	187
SCAF_43_region	76714	2377090	30.99	0	187
SCAF_44	76272	170628	2.24	0	578
SCAF_44_region	76272	170628	2.24	0	578
SCAF_45	73110	455250	6.23	0	107
SCAF_45_region	73110	455250	6.23	0	107
SCAF_46	72118	2664939	36.95	0	94
SCAF_46_region	72118	2664939	36.95	0	94
SCAF_47	70166	1860153	26.51	0	68
SCAF_47_region	70166	1860153	26.51	0	68
SCAF_48	69627	2447973	35.16	0	84
SCAF_48_region	69627	2447973	35.16	0	84
SCAF_49	69624	142169	2.04	0	234
SCAF_49_region	69624	142169	2.04	0	234
SCAF_50	68258	2345308	34.36	0	85
SCAF_50_region	68258	2345308	34.36	0	85
SCAF_51	66966	1431150	21.37	0	264
SCAF_51_region	66966	1431150	21.37	0	264
SCAF_52	66855	1360413	20.35	0	179
SCAF_52_region	66855	1360413	20.35	0	179
SCAF_53	65552	725601	11.07	0	210
SCAF_53_region	65552	725601	11.07	0	210
SCAF_54	65267	618922	9.48	0	102
SCAF_54_region	65267	618922	9.48	0	102
SCAF_55	65114	1421240	21.83	0	99
SCAF_55_region	65114	1421240	21.83	0	99
SCAF_56	62812	425528	6.77	0	205
SCAF_56_region	62812	425528	6.77	0	205
SCAF_57	62187	432535	6.96	0	150
SCAF_57_region	62187	432535	6.96	0	150
SCAF_58	61544	492355	8.00	0	294
SCAF_58_region	61544	492355	8.00	0	294
SCAF_59	61533	657575	10.69	0	117
SCAF_59_region	61533	657575	10.69	0	117
SCAF_60	61411	1391453	22.66	0	1452
SCAF_60_region	61411	1391453	22.66	0	1452
SCAF_61	61115	2305145	37.72	0	99
SCAF_61_region	61115	2305145	37.72	0	99
SCAF_62	59972	22789	0.38	0	87
SCAF_62_region	59972	22789	0.38	0	87
SCAF_63	59743	101097	1.69	0	211
SCAF_63_region	59743	101097	1.69	0	211
SCAF_64	58841	135935	2.31	0	258
SCAF_64_region	58841	135935	2.31	0	258
SCAF_65	58838	792372	13.47	0	86
SCAF_65_region	58838	792372	13.47	0	86
SCAF_66	58483	36675	0.63	0	68
SCAF_66_region	58483	36675	0.63	0	68
SCAF_67	57162	823093	14.40	0	152
SCAF_67_region	57162	823093	14.40	0	152
SCAF_68	56404	225051	3.99	0	97
SCAF_68_region	56404	225051	3.99	0	97
SCAF_69	55942	251290	4.49	0	54
SCAF_69_region	55942	251290	4.49	0	54
SCAF_70	55722	2113017	37.92	0	99
SCAF_70_region	55722	2113017	37.92	0	99
SCAF_71	55604	2020122	36.33	0	79
SCAF_71_region	55604	2020122	36.33	0	79
SCAF_72	54709	194950	3.56	0	34
SCAF_72_region	54709	194950	3.56	0	34
SCAF_73	52157	129064	2.47	0	50
SCAF_73_region	52157	129064	2.47	0	50
SCAF_74	52077	1859944	35.72	0	93
SCAF_74_region	52077	1859944	35.72	0	93
SCAF_75	51185	1177852	23.01	0	146
SCAF_75_region	51185	1177852	23.01	0	146
SCAF_76	50428	4957612	98.31	0	1926
SCAF_76_region	50428	4957612	98.31	0	1926
SCAF_77	50384	193510	3.84	0	146
SCAF_77_region	50384	193510	3.84	0	146
SCAF_78	49366	1804339	36.55	0	106
SCAF_78_region	49366	1804339	36.55	0	106
SCAF_79	49160	302543	6.15	0	182
SCAF_79_region	49160	302543	6.15	0	182
SCAF_80	48966	1671863	34.14	0	83
SCAF_80_region	48966	1671863	34.14	0	83
SCAF_81	48848	83004	1.70	0	42
SCAF_81_region	48848	83004	1.70	0	42
SCAF_82	48542	856618	17.65	0	179
SCAF_82_region	48542	856618	17.65	0	179
SCAF_83	48542	190596	3.93	0	65
SCAF_83_region	48542	190596	3.93	0	65
SCAF_84	47775	202903	4.25	0	79
SCAF_84_region	47775	202903	4.25	0	79
SCAF_85	47318	1791952	37.87	0	151
SCAF_85_region	47318	1791952	37.87	0	151
SCAF_86	46994	1589743	33.83	0	73
SCAF_86_region	46994	1589743	33.83	0	73
SCAF_87	46805	1436481	30.69	0	163
SCAF_87_region	46805	1436481	30.69	0	163
SCAF_88	46738	327569	7.01	0	34
SCAF_88_region	46738	327569	7.01	0	34
SCAF_89	46547	1111710	23.88	0	181
