chrom	length	bases	mean	min	max
SCAF_1	5574741	276875560	49.67	0	5269
SCAF_1_region	5574741	276875560	49.67	0	5269
SCAF_2	4079479	203058249	49.78	0	2413
SCAF_2_region	4079479	203058249	49.78	0	2413
SCAF_3	3666439	183564081	50.07	0	4877
SCAF_3_region	3666439	183564081	50.07	0	4877
SCAF_4	2601389	148761655	57.19	0	4414
SCAF_4_region	2601389	148761655	57.19	0	4414
SCAF_5	2032088	102513304	50.45	0	10130
SCAF_5_region	2032088	102513304	50.45	0	10130
SCAF_6	1976889	108295212	54.78	0	1578
SCAF_6_region	1976889	108295212	54.78	0	1578
SCAF_7	1932263	100148756	51.83	0	3679
SCAF_7_region	1932263	100148756	51.83	0	3679
SCAF_8	1669080	77630754	46.51	0	2253
SCAF_8_region	1669080	77630754	46.51	0	2253
SCAF_9	1646134	80693969	49.02	0	1984
SCAF_9_region	1646134	80693969	49.02	0	1984
SCAF_10	1570817	80586485	51.30	0	6037
SCAF_10_region	1570817	80586485	51.30	0	6037
SCAF_11	1437752	77199527	53.69	0	1047
SCAF_11_region	1437752	77199527	53.69	0	1047
SCAF_12	978195	61956715	63.34	0	162258
SCAF_12_region	978195	61956715	63.34	0	162258
SCAF_13	598471	5532245	9.24	0	2099
SCAF_13_region	598471	5532245	9.24	0	2099
SCAF_14	247525	54362351	219.62	0	3252
SCAF_14_region	247525	54362351	219.62	0	3252
SCAF_15	224905	1833957	8.15	0	142
SCAF_15_region	224905	1833957	8.15	0	142
SCAF_16	181804	578156	3.18	0	2635
SCAF_16_region	181804	578156	3.18	0	2635
SCAF_17	176395	1456108	8.25	0	36
SCAF_17_region	176395	1456108	8.25	0	36
SCAF_18	160122	692557	4.33	0	224
SCAF_18_region	160122	692557	4.33	0	224
SCAF_19	139354	425916	3.06	0	57
SCAF_19_region	139354	425916	3.06	0	57
SCAF_20	131876	1125249	8.53	0	105
SCAF_20_region	131876	1125249	8.53	0	105
SCAF_21	130124	1147928	8.82	0	300
SCAF_21_region	130124	1147928	8.82	0	300
SCAF_22	121580	1085901	8.93	0	34
SCAF_22_region	121580	1085901	8.93	0	34
SCAF_23	117381	861005	7.34	0	82
SCAF_23_region	117381	861005	7.34	0	82
SCAF_24	115879	679572	5.86	0	38
SCAF_24_region	115879	679572	5.86	0	38
SCAF_25	115495	778109	6.74	0	61
SCAF_25_region	115495	778109	6.74	0	61
SCAF_26	113072	859571	7.60	0	73
SCAF_26_region	113072	859571	7.60	0	73
SCAF_27	110609	2542745	22.99	0	934
SCAF_27_region	110609	2542745	22.99	0	934
SCAF_28	109542	418968	3.82	0	99
SCAF_28_region	109542	418968	3.82	0	99
SCAF_29	108319	4731985	43.69	0	1089
SCAF_29_region	108319	4731985	43.69	0	1089
SCAF_30	107902	543534	5.04	0	477
SCAF_30_region	107902	543534	5.04	0	477
SCAF_31	106626	404879	3.80	0	310
SCAF_31_region	106626	404879	3.80	0	310
SCAF_32	102192	414695	4.06	0	310
SCAF_32_region	102192	414695	4.06	0	310
SCAF_33	98221	876505	8.92	0	28
SCAF_33_region	98221	876505	8.92	0	28
SCAF_34	97882	1034731	10.57	0	33
SCAF_34_region	97882	1034731	10.57	0	33
SCAF_35	95705	205906	2.15	0	343
SCAF_35_region	95705	205906	2.15	0	343
SCAF_36	94431	719045	7.61	0	63
SCAF_36_region	94431	719045	7.61	0	63
SCAF_37	92851	425004	4.58	0	96
SCAF_37_region	92851	425004	4.58	0	96
SCAF_38	89142	932504	10.46	0	280
SCAF_38_region	89142	932504	10.46	0	280
SCAF_39	88257	503053	5.70	0	43
SCAF_39_region	88257	503053	5.70	0	43
SCAF_40	85354	886435	10.39	0	228
SCAF_40_region	85354	886435	10.39	0	228
SCAF_41	82239	651395	7.92	0	58
SCAF_41_region	82239	651395	7.92	0	58
SCAF_42	77162	533614	6.92	0	140
SCAF_42_region	77162	533614	6.92	0	140
SCAF_43	76714	667487	8.70	0	39
SCAF_43_region	76714	667487	8.70	0	39
SCAF_44	76272	651237	8.54	0	655
SCAF_44_region	76272	651237	8.54	0	655
SCAF_45	73110	9748	0.13	0	40
SCAF_45_region	73110	9748	0.13	0	40
SCAF_46	72118	779160	10.80	0	30
SCAF_46_region	72118	779160	10.80	0	30
SCAF_47	70166	531290	7.57	0	25
SCAF_47_region	70166	531290	7.57	0	25
SCAF_48	69627	777103	11.16	0	71
SCAF_48_region	69627	777103	11.16	0	71
SCAF_49	69624	183182	2.63	0	87
SCAF_49_region	69624	183182	2.63	0	87
SCAF_50	68258	635149	9.31	0	30
SCAF_50_region	68258	635149	9.31	0	30
SCAF_51	66966	514992	7.69	0	45
SCAF_51_region	66966	514992	7.69	0	45
SCAF_52	66855	212468	3.18	0	36
SCAF_52_region	66855	212468	3.18	0	36
SCAF_53	65552	209895	3.20	0	33
SCAF_53_region	65552	209895	3.20	0	33
SCAF_54	65267	269308	4.13	0	65
SCAF_54_region	65267	269308	4.13	0	65
SCAF_55	65114	292994	4.50	0	30
SCAF_55_region	65114	292994	4.50	0	30
SCAF_56	62812	240432	3.83	0	132
SCAF_56_region	62812	240432	3.83	0	132
SCAF_57	62187	125438	2.02	0	53
SCAF_57_region	62187	125438	2.02	0	53
SCAF_58	61544	262494	4.27	0	361
SCAF_58_region	61544	262494	4.27	0	361
SCAF_59	61533	188946	3.07	0	67
SCAF_59_region	61533	188946	3.07	0	67
SCAF_60	61411	878565	14.31	0	1766
SCAF_60_region	61411	878565	14.31	0	1766
SCAF_61	61115	682488	11.17	0	28
SCAF_61_region	61115	682488	11.17	0	28
SCAF_62	59972	64490	1.08	0	88
SCAF_62_region	59972	64490	1.08	0	88
SCAF_63	59743	77425	1.30	0	193
SCAF_63_region	59743	77425	1.30	0	193
SCAF_64	58841	46569	0.79	0	36
SCAF_64_region	58841	46569	0.79	0	36
SCAF_65	58838	213508	3.63	0	41
SCAF_65_region	58838	213508	3.63	0	41
SCAF_66	58483	144632	2.47	0	98
SCAF_66_region	58483	144632	2.47	0	98
SCAF_67	57162	365959	6.40	0	96
SCAF_67_region	57162	365959	6.40	0	96
SCAF_68	56404	128729	2.28	0	80
SCAF_68_region	56404	128729	2.28	0	80
SCAF_69	55942	103014	1.84	0	8
SCAF_69_region	55942	103014	1.84	0	8
SCAF_70	55722	612950	11.00	0	32
SCAF_70_region	55722	612950	11.00	0	32
SCAF_71	55604	546910	9.84	0	29
SCAF_71_region	55604	546910	9.84	0	29
SCAF_72	54709	4448	0.08	0	20
SCAF_72_region	54709	4448	0.08	0	20
SCAF_73	52157	2854	0.05	0	7
SCAF_73_region	52157	2854	0.05	0	7
SCAF_74	52077	468256	8.99	0	29
SCAF_74_region	52077	468256	8.99	0	29
SCAF_75	51185	342089	6.68	0	97
SCAF_75_region	51185	342089	6.68	0	97
SCAF_76	50428	3870880	76.76	0	1030
SCAF_76_region	50428	3870880	76.76	0	1030
SCAF_77	50384	64676	1.28	0	24
SCAF_77_region	50384	64676	1.28	0	24
SCAF_78	49366	516161	10.46	0	27
SCAF_78_region	49366	516161	10.46	0	27
SCAF_79	49160	152915	3.11	0	112
SCAF_79_region	49160	152915	3.11	0	112
SCAF_80	48966	373738	7.63	0	25
SCAF_80_region	48966	373738	7.63	0	25
SCAF_81	48848	42725	0.87	0	13
SCAF_81_region	48848	42725	0.87	0	13
SCAF_82	48542	455269	9.38	0	197
SCAF_82_region	48542	455269	9.38	0	197
SCAF_83	48542	3041	0.06	0	18
SCAF_83_region	48542	3041	0.06	0	18
SCAF_84	47775	61298	1.28	0	23
SCAF_84_region	47775	61298	1.28	0	23
SCAF_85	47318	498368	10.53	0	32
SCAF_85_region	47318	498368	10.53	0	32
SCAF_86	46994	443434	9.44	0	24
SCAF_86_region	46994	443434	9.44	0	24
SCAF_87	46805	469051	10.02	0	145
SCAF_87_region	46805	469051	10.02	0	145
SCAF_88	46738	97740	2.09	0	10
SCAF_88_region	46738	97740	2.09	0	10
SCAF_89	46547	312356	6.71	0	25
SCAF_89_region	46547	312356	6.71	0	25
SCAF_90	46221	54393	1.18	0	38
SCAF_90_region	46221	54393	1.18	0	38
SCAF_91	44916	475208	10.58	0	31
SCAF_91_region	44916	475208	10.58	0	31
SCAF_92	44616	6139404	137.61	0	2547
SCAF_92_region	44616	6139404	137.61	0	2547
SCAF_93	44136	59344	1.34	0	16
SCAF_93_region	44136	59344	1.34	0	16
SCAF_94	43913	96475	2.20	0	59
SCAF_94_region	43913	96475	2.20	0	59
SCAF_95	43808	53292	1.22	0	17
SCAF_95_region	43808	53292	1.22	0	17
SCAF_96	43342	154165	3.56	0	29
SCAF_96_region	43342	154165	3.56	0	29
SCAF_97	43038	3605815	83.78	0	1690
SCAF_97_region	43038	3605815	83.78	0	1690
SCAF_98	42896	48248	1.12	0	42
SCAF_98_region	42896	48248	1.12	0	42
SCAF_99	42178	200743	4.76	0	25
SCAF_99_region	42178	200743	4.76	0	25
SCAF_100	41993	42078	1.00	0	25
SCAF_100_region	41993	42078	1.00	0	25
SCAF_101	41585	331469	7.97	0	28
SCAF_101_region	41585	331469	7.97	0	28
SCAF_102	41267	4601174	111.50	0	327
SCAF_102_region	41267	4601174	111.50	0	327
SCAF_103	41164	38591	0.94	0	15
SCAF_103_region	41164	38591	0.94	0	15
SCAF_104	40984	54910	1.34	0	7
SCAF_104_region	40984	54910	1.34	0	7
SCAF_105	40971	144435	3.53	0	27
SCAF_105_region	40971	144435	3.53	0	27
SCAF_106	40689	321103	7.89	0	28
SCAF_106_region	40689	321103	7.89	0	28
SCAF_107	40038	219581	5.48	0	91
SCAF_107_region	40038	219581	5.48	0	91
SCAF_108	39998	156467	3.91	0	62
SCAF_108_region	39998	156467	3.91	0	62
SCAF_109	39904	32728	0.82	0	11
SCAF_109_region	39904	32728	0.82	0	11
SCAF_110	39605	159565	4.03	0	43
SCAF_110_region	39605	159565	4.03	0	43
SCAF_111	39279	71592	1.82	0	79
SCAF_111_region	39279	71592	1.82	0	79
SCAF_112	39164	4441949	113.42	0	382
SCAF_112_region	39164	4441949	113.42	0	382
SCAF_113	39049	62057	1.59	0	15
SCAF_113_region	39049	62057	1.59	0	15
SCAF_114	38983	73585	1.89	0	24
SCAF_114_region	38983	73585	1.89	0	24
SCAF_115	38824	1050530	27.06	0	627
SCAF_115_region	38824	1050530	27.06	0	627
SCAF_116	37823	43326	1.15	0	28
SCAF_116_region	37823	43326	1.15	0	28
SCAF_117	37728	4702340	124.64	0	1088
SCAF_117_region	37728	4702340	124.64	0	1088
SCAF_118	37705	329903	8.75	0	23
SCAF_118_region	37705	329903	8.75	0	23
